,Link,DateTime,Time,Weekday
"20 Nov 2023, 23:03:31 GMT",,,,
 https://www..com/watch?v=pLKxOB-4Cww, https://www..com/watch?v=pLKxOB-4Cww,"20 Nov 2023, 23:03:24 GMT",,
"20 Nov 2023, 23:03:24 GMT",,,,
 https://www..com/watch?v=ezShuYqa4Pk, https://www..com/watch?v=ezShuYqa4Pk,"20 Nov 2023, 22:58:59 GMT",,
"20 Nov 2023, 22:58:59 GMT",,,,
 https://www..com/watch?v=iTTaQQvmKrU, https://www..com/watch?v=iTTaQQvmKrU,"20 Nov 2023, 22:58:56 GMT",,
"20 Nov 2023, 22:58:56 GMT",,,,
 https://www..com/watch?v=Y1nNuX6uJHw, https://www..com/watch?v=Y1nNuX6uJHw,"20 Nov 2023, 22:57:44 GMT",,
"20 Nov 2023, 22:57:44 GMT",,,,
 https://www..com/watch?v=wvD9v8ubtd4, https://www..com/watch?v=wvD9v8ubtd4,"20 Nov 2023, 22:57:43 GMT",,
"20 Nov 2023, 22:57:43 GMT",,,,
 https://www..com/watch?v=HXEMmrJGQPA, https://www..com/watch?v=HXEMmrJGQPA,"20 Nov 2023, 22:57:39 GMT",,
"20 Nov 2023, 22:57:39 GMT",,,,
 https://www..com/watch?v=F282zdFV7lo, https://www..com/watch?v=F282zdFV7lo,"20 Nov 2023, 22:57:37 GMT",,
"20 Nov 2023, 22:57:37 GMT",,,,
 https://www..com/watch?v=qDZBW_28Jvk, https://www..com/watch?v=qDZBW_28Jvk,"20 Nov 2023, 22:56:58 GMT",,
"20 Nov 2023, 22:56:58 GMT",,,,
 https://www..com/watch?v=AfsvdFjJuzE, https://www..com/watch?v=AfsvdFjJuzE,"20 Nov 2023, 22:56:54 GMT",,
"20 Nov 2023, 22:56:54 GMT",,,,
 https://www..com/watch?v=dQFEYz-QbDE, https://www..com/watch?v=dQFEYz-QbDE,"20 Nov 2023, 22:55:55 GMT",,
"20 Nov 2023, 22:55:55 GMT",,,,
 https://www..com/watch?v=m9V46dSO5Cc, https://www..com/watch?v=m9V46dSO5Cc,"20 Nov 2023, 22:55:17 GMT",,
"20 Nov 2023, 22:55:17 GMT",,,,
 https://www..com/watch?v=P6OAy4FXEHs, https://www..com/watch?v=P6OAy4FXEHs,"20 Nov 2023, 22:54:26 GMT",,
"20 Nov 2023, 22:54:26 GMT",,,,
 https://www..com/watch?v=6pAEACecNds, https://www..com/watch?v=6pAEACecNds,"20 Nov 2023, 22:54:22 GMT",,
"20 Nov 2023, 22:54:22 GMT",,,,
 https://www..com/watch?v=XFm5NwQwX9Q, https://www..com/watch?v=XFm5NwQwX9Q,"20 Nov 2023, 22:53:21 GMT",,
"20 Nov 2023, 22:53:21 GMT",,,,
 https://www..com/watch?v=DX2Ty9v1Ouk, https://www..com/watch?v=DX2Ty9v1Ouk,"20 Nov 2023, 22:52:54 GMT",,
"20 Nov 2023, 22:52:54 GMT",,,,
 https://www..com/watch?v=KH5ztLzDKKY, https://www..com/watch?v=KH5ztLzDKKY,"20 Nov 2023, 22:51:50 GMT",,
"20 Nov 2023, 22:51:50 GMT",,,,
 https://www..com/watch?v=ad72Z2l3gKo, https://www..com/watch?v=ad72Z2l3gKo,"20 Nov 2023, 22:51:47 GMT",,
"20 Nov 2023, 22:51:47 GMT",,,,
 https://www..com/watch?v=-TS6i3tEhCU, https://www..com/watch?v=-TS6i3tEhCU,"20 Nov 2023, 22:50:49 GMT",,
"20 Nov 2023, 22:50:49 GMT",,,,
 https://www..com/watch?v=RVrfsiuwrNI, https://www..com/watch?v=RVrfsiuwrNI,"20 Nov 2023, 22:50:13 GMT",,
"20 Nov 2023, 22:50:13 GMT",,,,
 https://www..com/watch?v=aF6_Wf3pomw, https://www..com/watch?v=aF6_Wf3pomw,"20 Nov 2023, 22:49:36 GMT",,
"20 Nov 2023, 22:49:36 GMT",,,,
 https://www..com/watch?v=-yQednOislQ, https://www..com/watch?v=-yQednOislQ,"20 Nov 2023, 22:49:33 GMT",,
"20 Nov 2023, 22:49:33 GMT",,,,
 https://www..com/watch?v=HNQAvqSssns, https://www..com/watch?v=HNQAvqSssns,"20 Nov 2023, 22:48:34 GMT",,
"20 Nov 2023, 22:48:34 GMT",,,,
 https://www..com/watch?v=ZnCqtrPq1Rs, https://www..com/watch?v=ZnCqtrPq1Rs,"20 Nov 2023, 22:47:56 GMT",,
"20 Nov 2023, 22:47:56 GMT",,,,
 https://www..com/watch?v=ByyerADcOhU, https://www..com/watch?v=ByyerADcOhU,"20 Nov 2023, 22:47:52 GMT",,
"20 Nov 2023, 22:47:52 GMT",,,,
 https://www..com/watch?v=8TTR5r_To8o, https://www..com/watch?v=8TTR5r_To8o,"20 Nov 2023, 22:47:48 GMT",,
"20 Nov 2023, 22:47:48 GMT",,,,
 https://www..com/watch?v=VSnYOmzJuUs, https://www..com/watch?v=VSnYOmzJuUs,"20 Nov 2023, 22:47:10 GMT",,
"20 Nov 2023, 22:47:10 GMT",,,,
 https://www..com/watch?v=jhVnghey6dM, https://www..com/watch?v=jhVnghey6dM,"20 Nov 2023, 22:46:28 GMT",,
"20 Nov 2023, 22:46:28 GMT",,,,
 https://www..com/watch?v=xYRu_D5AqQY, https://www..com/watch?v=xYRu_D5AqQY,"20 Nov 2023, 22:45:22 GMT",,
"20 Nov 2023, 22:45:22 GMT",,,,
 https://www..com/watch?v=1OMdicIyEmY, https://www..com/watch?v=1OMdicIyEmY,"20 Nov 2023, 22:44:31 GMT",,
"20 Nov 2023, 22:44:31 GMT",,,,
 https://www..com/watch?v=AbKCG9NbijA, https://www..com/watch?v=AbKCG9NbijA,"20 Nov 2023, 22:44:29 GMT",,
"20 Nov 2023, 22:44:29 GMT",,,,
 https://www..com/watch?v=PV092AAJEqY, https://www..com/watch?v=PV092AAJEqY,"20 Nov 2023, 22:44:21 GMT",,
"20 Nov 2023, 22:44:21 GMT",,,,
 https://www..com/watch?v=rYxb4rtOniI, https://www..com/watch?v=rYxb4rtOniI,"20 Nov 2023, 22:44:17 GMT",,
"20 Nov 2023, 22:44:17 GMT",,,,
 https://www..com/watch?v=d_T-0fVrz7o, https://www..com/watch?v=d_T-0fVrz7o,"20 Nov 2023, 22:43:29 GMT",,
"20 Nov 2023, 22:43:29 GMT",,,,
 https://www..com/watch?v=NgRe31vkiak, https://www..com/watch?v=NgRe31vkiak,"20 Nov 2023, 22:43:00 GMT",,
"20 Nov 2023, 22:43:00 GMT",,,,
 https://www..com/watch?v=qGeV6zUPZiw, https://www..com/watch?v=qGeV6zUPZiw,"20 Nov 2023, 22:41:52 GMT",,
"20 Nov 2023, 22:41:52 GMT",,,,
 https://www..com/watch?v=2x3LRvo7PbM, https://www..com/watch?v=2x3LRvo7PbM,"20 Nov 2023, 22:41:40 GMT",,
"20 Nov 2023, 22:41:40 GMT",,,,
 https://www..com/watch?v=k-QUAP8VlQ8, https://www..com/watch?v=k-QUAP8VlQ8,"20 Nov 2023, 22:40:59 GMT",,
"20 Nov 2023, 22:40:59 GMT",,,,
 https://www..com/watch?v=RH4Z-j2m3M0, https://www..com/watch?v=RH4Z-j2m3M0,"20 Nov 2023, 22:39:58 GMT",,
"20 Nov 2023, 22:39:58 GMT",,,,
 https://www..com/watch?v=arj7TZEXKG8, https://www..com/watch?v=arj7TZEXKG8,"20 Nov 2023, 22:39:12 GMT",,
"20 Nov 2023, 22:39:12 GMT",,,,
 https://www..com/watch?v=2olj76Mdn9M, https://www..com/watch?v=2olj76Mdn9M,"20 Nov 2023, 22:38:22 GMT",,
"20 Nov 2023, 22:38:22 GMT",,,,
 https://www..com/watch?v=AM9xbYe63KM, https://www..com/watch?v=AM9xbYe63KM,"20 Nov 2023, 22:36:17 GMT",,
"20 Nov 2023, 22:36:17 GMT",,,,
 https://www..com/watch?v=4Z93jKOJJUM, https://www..com/watch?v=4Z93jKOJJUM,"20 Nov 2023, 22:23:09 GMT",,
"20 Nov 2023, 22:23:09 GMT",,,,
 https://www..com/watch?v=_BgH8MpXwcs, https://www..com/watch?v=_BgH8MpXwcs,"20 Nov 2023, 21:08:42 GMT",,
"20 Nov 2023, 21:08:42 GMT",,,,
 https://www..com/watch?v=dHcFA8GvJsw, https://www..com/watch?v=dHcFA8GvJsw,"20 Nov 2023, 21:08:18 GMT",,
"20 Nov 2023, 21:08:18 GMT",,,,
 https://www..com/watch?v=-rqGMpBdWJ8, https://www..com/watch?v=-rqGMpBdWJ8,"20 Nov 2023, 21:07:13 GMT",,
"20 Nov 2023, 21:07:13 GMT",,,,
 https://www..com/watch?v=0qXgAb_rl_w, https://www..com/watch?v=0qXgAb_rl_w,"20 Nov 2023, 21:06:56 GMT",,
"20 Nov 2023, 21:06:56 GMT",,,,
 https://www..com/watch?v=WVeqhkgnLbg, https://www..com/watch?v=WVeqhkgnLbg,"20 Nov 2023, 21:05:41 GMT",,
"20 Nov 2023, 21:05:41 GMT",,,,
 https://www..com/watch?v=T27vdpMKiJQ, https://www..com/watch?v=T27vdpMKiJQ,"20 Nov 2023, 21:05:33 GMT",,
"20 Nov 2023, 21:05:33 GMT",,,,
 https://www..com/watch?v=pA_eLgGkfL4, https://www..com/watch?v=pA_eLgGkfL4,"20 Nov 2023, 21:05:06 GMT",,
"20 Nov 2023, 21:05:06 GMT",,,,
 https://www..com/watch?v=J9Q18CIE3EY, https://www..com/watch?v=J9Q18CIE3EY,"20 Nov 2023, 21:04:44 GMT",,
"20 Nov 2023, 21:04:44 GMT",,,,
 https://www..com/watch?v=0uyGRSF67L8, https://www..com/watch?v=0uyGRSF67L8,"20 Nov 2023, 21:04:23 GMT",,
"20 Nov 2023, 21:04:23 GMT",,,,
 https://www..com/watch?v=KiLzKY5cJvU, https://www..com/watch?v=KiLzKY5cJvU,"20 Nov 2023, 21:04:07 GMT",,
"20 Nov 2023, 21:04:07 GMT",,,,
 https://www..com/watch?v=cswlS1Loqd4, https://www..com/watch?v=cswlS1Loqd4,"20 Nov 2023, 21:03:45 GMT",,
"20 Nov 2023, 21:03:45 GMT",,,,
 https://www..com/watch?v=N-AbPllX2zk, https://www..com/watch?v=N-AbPllX2zk,"20 Nov 2023, 21:03:02 GMT",,
"20 Nov 2023, 21:03:02 GMT",,,,
 https://www..com/watch?v=bPIcYTw_ql0, https://www..com/watch?v=bPIcYTw_ql0,"20 Nov 2023, 21:01:57 GMT",,
"20 Nov 2023, 21:01:57 GMT",,,,
 https://www..com/watch?v=pIwbrbRxwgk, https://www..com/watch?v=pIwbrbRxwgk,"20 Nov 2023, 21:01:41 GMT",,
"20 Nov 2023, 21:01:41 GMT",,,,
 https://www..com/watch?v=xK4QJF2flSo, https://www..com/watch?v=xK4QJF2flSo,"20 Nov 2023, 21:01:13 GMT",,
"20 Nov 2023, 21:01:13 GMT",,,,
 https://www..com/watch?v=uEN3suSs_bE, https://www..com/watch?v=uEN3suSs_bE,"20 Nov 2023, 21:00:17 GMT",,
"20 Nov 2023, 21:00:17 GMT",,,,
 https://www..com/watch?v=bfOT8inDoKY, https://www..com/watch?v=bfOT8inDoKY,"20 Nov 2023, 20:59:56 GMT",,
"20 Nov 2023, 20:59:56 GMT",,,,
 https://www..com/watch?v=sDwQUg9Spvs, https://www..com/watch?v=sDwQUg9Spvs,"20 Nov 2023, 20:59:36 GMT",,
"20 Nov 2023, 20:59:36 GMT",,,,
 https://www..com/watch?v=RBS_1YqQxWg, https://www..com/watch?v=RBS_1YqQxWg,"20 Nov 2023, 20:59:14 GMT",,
"20 Nov 2023, 20:59:14 GMT",,,,
 https://www..com/watch?v=UF7sRHHW6eE, https://www..com/watch?v=UF7sRHHW6eE,"20 Nov 2023, 20:58:40 GMT",,
"20 Nov 2023, 20:58:40 GMT",,,,
 https://www..com/watch?v=pAOC0heDx_s, https://www..com/watch?v=pAOC0heDx_s,"20 Nov 2023, 20:58:18 GMT",,
"20 Nov 2023, 20:58:18 GMT",,,,
 https://www..com/watch?v=jupuY3WiLQw, https://www..com/watch?v=jupuY3WiLQw,"20 Nov 2023, 20:58:05 GMT",,
"20 Nov 2023, 20:58:05 GMT",,,,
 https://www..com/watch?v=59BmDAe45fA, https://www..com/watch?v=59BmDAe45fA,"20 Nov 2023, 20:57:14 GMT",,
"20 Nov 2023, 20:57:14 GMT",,,,
 https://www..com/watch?v=bRbCZXRuK3c, https://www..com/watch?v=bRbCZXRuK3c,"20 Nov 2023, 20:57:12 GMT",,
"20 Nov 2023, 20:57:12 GMT",,,,
 https://www..com/watch?v=UFfbkmcc1uQ, https://www..com/watch?v=UFfbkmcc1uQ,"20 Nov 2023, 20:56:34 GMT",,
"20 Nov 2023, 20:56:34 GMT",,,,
 https://www..com/watch?v=q55ApbSOJkg, https://www..com/watch?v=q55ApbSOJkg,"20 Nov 2023, 20:55:32 GMT",,
"20 Nov 2023, 20:55:32 GMT",,,,
 https://www..com/watch?v=DQ180Pbswrs, https://www..com/watch?v=DQ180Pbswrs,"20 Nov 2023, 20:55:18 GMT",,
"20 Nov 2023, 20:55:18 GMT",,,,
 https://www..com/watch?v=XZSgnY_fcZY, https://www..com/watch?v=XZSgnY_fcZY,"20 Nov 2023, 20:55:01 GMT",,
"20 Nov 2023, 20:55:01 GMT",,,,
 https://www..com/watch?v=8A3WN_Lmnfs, https://www..com/watch?v=8A3WN_Lmnfs,"20 Nov 2023, 20:52:52 GMT",,
"20 Nov 2023, 20:52:52 GMT",,,,
 https://www..com/watch?v=ndMbb2yDUuI, https://www..com/watch?v=ndMbb2yDUuI,"20 Nov 2023, 20:51:51 GMT",,
"20 Nov 2023, 20:51:51 GMT",,,,
 https://www..com/watch?v=k1-iQcr8qYw, https://www..com/watch?v=k1-iQcr8qYw,"20 Nov 2023, 20:51:47 GMT",,
"20 Nov 2023, 20:51:47 GMT",,,,
 https://www..com/watch?v=Oy_JsiGl4AU, https://www..com/watch?v=Oy_JsiGl4AU,"20 Nov 2023, 20:50:46 GMT",,
"20 Nov 2023, 20:50:46 GMT",,,,
 https://www..com/watch?v=ECeXN2bDPiM, https://www..com/watch?v=ECeXN2bDPiM,"20 Nov 2023, 20:49:34 GMT",,
"20 Nov 2023, 20:49:34 GMT",,,,
 https://www..com/watch?v=N17I4jadDVU, https://www..com/watch?v=N17I4jadDVU,"20 Nov 2023, 20:48:32 GMT",,
"20 Nov 2023, 20:48:32 GMT",,,,
 https://www..com/watch?v=us2rqO8_fKs, https://www..com/watch?v=us2rqO8_fKs,"20 Nov 2023, 20:48:29 GMT",,
"20 Nov 2023, 20:48:29 GMT",,,,
 https://www..com/watch?v=owUkSu8V0vM, https://www..com/watch?v=owUkSu8V0vM,"20 Nov 2023, 20:47:41 GMT",,
"20 Nov 2023, 20:47:41 GMT",,,,
 https://www..com/watch?v=Yt5UcUkXeOg, https://www..com/watch?v=Yt5UcUkXeOg,"20 Nov 2023, 20:46:46 GMT",,
"20 Nov 2023, 20:46:46 GMT",,,,
 https://www..com/watch?v=L93MlKQZTck, https://www..com/watch?v=L93MlKQZTck,"20 Nov 2023, 20:46:29 GMT",,
"20 Nov 2023, 20:46:29 GMT",,,,
 https://www..com/watch?v=1oQMOMCLx3E, https://www..com/watch?v=1oQMOMCLx3E,"20 Nov 2023, 20:46:03 GMT",,
"20 Nov 2023, 20:46:03 GMT",,,,
 https://www..com/watch?v=s-hzVkkpb-Y, https://www..com/watch?v=s-hzVkkpb-Y,"20 Nov 2023, 20:45:33 GMT",,
"20 Nov 2023, 20:45:33 GMT",,,,
 https://www..com/watch?v=tHjNPxACqhM, https://www..com/watch?v=tHjNPxACqhM,"20 Nov 2023, 20:44:47 GMT",,
"20 Nov 2023, 20:44:47 GMT",,,,
 https://www..com/watch?v=Ke8gl4fFBzs, https://www..com/watch?v=Ke8gl4fFBzs,"20 Nov 2023, 20:44:11 GMT",,
"20 Nov 2023, 20:44:11 GMT",,,,
 https://www..com/watch?v=NHfVN_iCT48, https://www..com/watch?v=NHfVN_iCT48,"20 Nov 2023, 20:35:25 GMT",,
"20 Nov 2023, 20:35:25 GMT",,,,
 https://www..com/watch?v=ePUhjg_q-1A, https://www..com/watch?v=ePUhjg_q-1A,"20 Nov 2023, 20:24:46 GMT",,
"20 Nov 2023, 20:24:46 GMT",,,,
 https://www..com/watch?v=8ze4FS6Y1pw, https://www..com/watch?v=8ze4FS6Y1pw,"20 Nov 2023, 20:24:28 GMT",,
"20 Nov 2023, 20:24:28 GMT",,,,
 https://www..com/watch?v=D0WkGRGVtKY, https://www..com/watch?v=D0WkGRGVtKY,"20 Nov 2023, 20:23:33 GMT",,
"20 Nov 2023, 20:23:33 GMT",,,,
 https://www..com/watch?v=QkFdiUHfl-g, https://www..com/watch?v=QkFdiUHfl-g,"20 Nov 2023, 20:22:31 GMT",,
"20 Nov 2023, 20:22:31 GMT",,,,
 https://www..com/watch?v=kwSRlEx6jVI, https://www..com/watch?v=kwSRlEx6jVI,"20 Nov 2023, 20:21:29 GMT",,
"20 Nov 2023, 20:21:29 GMT",,,,
 https://www..com/watch?v=uz1VP7SxzAg, https://www..com/watch?v=uz1VP7SxzAg,"20 Nov 2023, 20:20:58 GMT",,
"20 Nov 2023, 20:20:58 GMT",,,,
 https://www..com/watch?v=veQmfC8jhnE, https://www..com/watch?v=veQmfC8jhnE,"20 Nov 2023, 20:20:55 GMT",,
"20 Nov 2023, 20:20:55 GMT",,,,
 https://www..com/watch?v=q24du5hZFBg, https://www..com/watch?v=q24du5hZFBg,"20 Nov 2023, 20:20:52 GMT",,
"20 Nov 2023, 20:20:52 GMT",,,,
 https://www..com/watch?v=weLKZ7qJOhE, https://www..com/watch?v=weLKZ7qJOhE,"20 Nov 2023, 20:20:18 GMT",,
"20 Nov 2023, 20:20:18 GMT",,,,
 https://www..com/watch?v=y4tUIiNNsfA, https://www..com/watch?v=y4tUIiNNsfA,"20 Nov 2023, 20:19:55 GMT",,
"20 Nov 2023, 20:19:55 GMT",,,,
 https://www..com/watch?v=t1G7VztFUJs, https://www..com/watch?v=t1G7VztFUJs,"20 Nov 2023, 20:19:37 GMT",,
"20 Nov 2023, 20:19:37 GMT",,,,
 https://www..com/watch?v=1_Zz6J5wEwo, https://www..com/watch?v=1_Zz6J5wEwo,"20 Nov 2023, 20:19:04 GMT",,
"20 Nov 2023, 20:19:04 GMT",,,,
 https://www..com/watch?v=4O09aWWOezc, https://www..com/watch?v=4O09aWWOezc,"20 Nov 2023, 20:18:01 GMT",,
"20 Nov 2023, 20:18:01 GMT",,,,
 https://www..com/watch?v=XrzcMO-2dxc, https://www..com/watch?v=XrzcMO-2dxc,"20 Nov 2023, 20:16:54 GMT",,
"20 Nov 2023, 20:16:54 GMT",,,,
 https://www..com/watch?v=dz5-U6znpXI, https://www..com/watch?v=dz5-U6znpXI,"20 Nov 2023, 20:16:50 GMT",,
"20 Nov 2023, 20:16:50 GMT",,,,
 https://www..com/watch?v=qNAo-RFE4qc, https://www..com/watch?v=qNAo-RFE4qc,"20 Nov 2023, 20:16:38 GMT",,
"20 Nov 2023, 20:16:38 GMT",,,,
 https://www..com/watch?v=XuDMga5BYho, https://www..com/watch?v=XuDMga5BYho,"20 Nov 2023, 20:16:14 GMT",,
"20 Nov 2023, 20:16:14 GMT",,,,
 https://www..com/watch?v=E-qPCDnOtmY, https://www..com/watch?v=E-qPCDnOtmY,"20 Nov 2023, 20:13:34 GMT",,
"20 Nov 2023, 20:13:34 GMT",,,,
 https://www..com/watch?v=I9kUHwbw7tU, https://www..com/watch?v=I9kUHwbw7tU,"20 Nov 2023, 20:12:31 GMT",,
"20 Nov 2023, 20:12:31 GMT",,,,
 https://www..com/watch?v=xIoyT5zwPcE, https://www..com/watch?v=xIoyT5zwPcE,"20 Nov 2023, 20:12:01 GMT",,
"20 Nov 2023, 20:12:01 GMT",,,,
 https://www..com/watch?v=UQHpFqJ46K4, https://www..com/watch?v=UQHpFqJ46K4,"20 Nov 2023, 20:11:59 GMT",,
"20 Nov 2023, 20:11:59 GMT",,,,
 https://www..com/watch?v=4IjoLn0LySc, https://www..com/watch?v=4IjoLn0LySc,"20 Nov 2023, 20:11:55 GMT",,
"20 Nov 2023, 20:11:55 GMT",,,,
 https://www..com/watch?v=RwhP_g_ZvBA, https://www..com/watch?v=RwhP_g_ZvBA,"20 Nov 2023, 20:10:53 GMT",,
"20 Nov 2023, 20:10:53 GMT",,,,
 https://www..com/watch?v=FZ9Xy3FPQHc, https://www..com/watch?v=FZ9Xy3FPQHc,"20 Nov 2023, 20:10:50 GMT",,
"20 Nov 2023, 20:10:50 GMT",,,,
 https://www..com/watch?v=Wve_XCBYJUo, https://www..com/watch?v=Wve_XCBYJUo,"20 Nov 2023, 17:19:07 GMT",,
"20 Nov 2023, 17:19:07 GMT",,,,
 https://www..com/watch?v=xXkr4nEFilc, https://www..com/watch?v=xXkr4nEFilc,"20 Nov 2023, 17:03:57 GMT",,
"20 Nov 2023, 17:03:57 GMT",,,,
 https://www..com/watch?v=7cl8kQHiYGo, https://www..com/watch?v=7cl8kQHiYGo,"20 Nov 2023, 16:58:43 GMT",,
"20 Nov 2023, 16:58:43 GMT",,,,
 https://www..com/watch?v=hnHtz9fBq10, https://www..com/watch?v=hnHtz9fBq10,"20 Nov 2023, 16:52:42 GMT",,
"20 Nov 2023, 16:52:42 GMT",,,,
 https://www..com/watch?v=vz26HnTjXqA, https://www..com/watch?v=vz26HnTjXqA,"20 Nov 2023, 16:52:12 GMT",,
"20 Nov 2023, 16:52:12 GMT",,,,
 https://www..com/watch?v=LcObFMLR9ok, https://www..com/watch?v=LcObFMLR9ok,"20 Nov 2023, 16:52:05 GMT",,
"20 Nov 2023, 16:52:05 GMT",,,,
 https://www..com/watch?v=e03L_kKXZLc, https://www..com/watch?v=e03L_kKXZLc,"20 Nov 2023, 16:52:00 GMT",,
"20 Nov 2023, 16:52:00 GMT",,,,
 https://www..com/watch?v=KzmLWcwim_s, https://www..com/watch?v=KzmLWcwim_s,"20 Nov 2023, 16:51:56 GMT",,
"20 Nov 2023, 16:51:56 GMT",,,,
 https://www..com/watch?v=PEX2L_SIrzg, https://www..com/watch?v=PEX2L_SIrzg,"20 Nov 2023, 16:51:48 GMT",,
"20 Nov 2023, 16:51:48 GMT",,,,
 https://www..com/watch?v=XwNt0s1DwJc, https://www..com/watch?v=XwNt0s1DwJc,"20 Nov 2023, 16:50:35 GMT",,
"20 Nov 2023, 16:50:35 GMT",,,,
 https://www..com/watch?v=axGJT-dkXvE, https://www..com/watch?v=axGJT-dkXvE,"20 Nov 2023, 16:50:13 GMT",,
"20 Nov 2023, 16:50:13 GMT",,,,
 https://www..com/watch?v=MsoVgLfFEZA, https://www..com/watch?v=MsoVgLfFEZA,"20 Nov 2023, 16:49:23 GMT",,
"20 Nov 2023, 16:49:23 GMT",,,,
 https://www..com/watch?v=vlZLFEBtKhI, https://www..com/watch?v=vlZLFEBtKhI,"20 Nov 2023, 10:05:15 GMT",,
"20 Nov 2023, 10:05:15 GMT",,,,
 https://www..com/watch?v=_LP9-Tp5SzI, https://www..com/watch?v=_LP9-Tp5SzI,"20 Nov 2023, 10:04:51 GMT",,
"20 Nov 2023, 10:04:51 GMT",,,,
 https://www..com/watch?v=vU3tlNJucPU, https://www..com/watch?v=vU3tlNJucPU,"20 Nov 2023, 10:04:22 GMT",,
"20 Nov 2023, 10:04:22 GMT",,,,
 https://www..com/watch?v=JtqvyBgB1VU, https://www..com/watch?v=JtqvyBgB1VU,"20 Nov 2023, 10:03:26 GMT",,
"20 Nov 2023, 10:03:26 GMT",,,,
 https://www..com/watch?v=2ELSXy5xLDg, https://www..com/watch?v=2ELSXy5xLDg,"20 Nov 2023, 10:02:57 GMT",,
"20 Nov 2023, 10:02:57 GMT",,,,
 https://www..com/watch?v=ZMHfpCs6FNE, https://www..com/watch?v=ZMHfpCs6FNE,"20 Nov 2023, 10:01:59 GMT",,
"20 Nov 2023, 10:01:59 GMT",,,,
 https://www..com/watch?v=JlFoEG1Zvpk, https://www..com/watch?v=JlFoEG1Zvpk,"20 Nov 2023, 10:01:14 GMT",,
"20 Nov 2023, 10:01:14 GMT",,,,
 https://www..com/watch?v=Vrn5w9eb9TA, https://www..com/watch?v=Vrn5w9eb9TA,"20 Nov 2023, 10:01:02 GMT",,
"20 Nov 2023, 10:01:02 GMT",,,,
 https://www..com/watch?v=Gkvkjv_q6xo, https://www..com/watch?v=Gkvkjv_q6xo,"20 Nov 2023, 10:00:59 GMT",,
"20 Nov 2023, 10:00:59 GMT",,,,
 https://www..com/watch?v=CO8qaoMvoMU, https://www..com/watch?v=CO8qaoMvoMU,"20 Nov 2023, 10:00:15 GMT",,
"20 Nov 2023, 10:00:15 GMT",,,,
 https://www..com/watch?v=oR2ZKNRcJYI, https://www..com/watch?v=oR2ZKNRcJYI,"20 Nov 2023, 09:59:18 GMT",,
"20 Nov 2023, 09:59:18 GMT",,,,
 https://www..com/watch?v=teYlRx3yFPs, https://www..com/watch?v=teYlRx3yFPs,"20 Nov 2023, 09:58:59 GMT",,
"20 Nov 2023, 09:58:59 GMT",,,,
 https://www..com/watch?v=sw5xgBny-08, https://www..com/watch?v=sw5xgBny-08,"20 Nov 2023, 09:58:23 GMT",,
"20 Nov 2023, 09:58:23 GMT",,,,
 https://www..com/watch?v=Bns8SVx5qxg, https://www..com/watch?v=Bns8SVx5qxg,"20 Nov 2023, 09:57:14 GMT",,
"20 Nov 2023, 09:57:14 GMT",,,,
 https://www..com/watch?v=oQE-xx87R8k, https://www..com/watch?v=oQE-xx87R8k,"20 Nov 2023, 09:56:57 GMT",,
"20 Nov 2023, 09:56:57 GMT",,,,
 https://www..com/watch?v=iCATGJFGNKo, https://www..com/watch?v=iCATGJFGNKo,"20 Nov 2023, 09:45:06 GMT",,
"20 Nov 2023, 09:45:06 GMT",,,,
 https://www..com/watch?v=S1Li0pCIw8w, https://www..com/watch?v=S1Li0pCIw8w,"20 Nov 2023, 09:44:56 GMT",,
"20 Nov 2023, 09:44:56 GMT",,,,
 https://www..com/watch?v=PpQuRmmZSOM, https://www..com/watch?v=PpQuRmmZSOM,"20 Nov 2023, 09:44:05 GMT",,
"20 Nov 2023, 09:44:05 GMT",,,,
 https://www..com/watch?v=lmEwoJPAhtA, https://www..com/watch?v=lmEwoJPAhtA,"20 Nov 2023, 09:43:40 GMT",,
"20 Nov 2023, 09:43:40 GMT",,,,
 https://www..com/watch?v=ti17ylAcHFw, https://www..com/watch?v=ti17ylAcHFw,"20 Nov 2023, 09:43:35 GMT",,
"20 Nov 2023, 09:43:35 GMT",,,,
 https://www..com/watch?v=DT-3yQPLk20, https://www..com/watch?v=DT-3yQPLk20,"20 Nov 2023, 09:43:26 GMT",,
"20 Nov 2023, 09:43:26 GMT",,,,
 https://www..com/watch?v=SwmFNjxSmR4, https://www..com/watch?v=SwmFNjxSmR4,"20 Nov 2023, 09:42:38 GMT",,
"20 Nov 2023, 09:42:38 GMT",,,,
 https://www..com/watch?v=Ilgcm2BME7Y, https://www..com/watch?v=Ilgcm2BME7Y,"20 Nov 2023, 09:42:34 GMT",,
"20 Nov 2023, 09:42:34 GMT",,,,
 https://www..com/watch?v=RvC2mu8PuGc, https://www..com/watch?v=RvC2mu8PuGc,"20 Nov 2023, 09:42:23 GMT",,
"20 Nov 2023, 09:42:23 GMT",,,,
 https://www..com/watch?v=mWsRzOD6ajc, https://www..com/watch?v=mWsRzOD6ajc,"20 Nov 2023, 09:41:54 GMT",,
"20 Nov 2023, 09:41:54 GMT",,,,
 https://www..com/watch?v=x5yvhnpIsrI, https://www..com/watch?v=x5yvhnpIsrI,"20 Nov 2023, 09:32:33 GMT",,
"20 Nov 2023, 09:32:33 GMT",,,,
 https://www..com/watch?v=WvQwUeaP4rI, https://www..com/watch?v=WvQwUeaP4rI,"20 Nov 2023, 09:31:59 GMT",,
